Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV
PAYX,Paychex Inc,"8,907","3,025","11,932",22,542,405,138
FOXA,Twenty-First Century Fox Inc,"7,292","4,586","11,878",22,540,331,208
INFY,Infosys Ltd,"8,588","3,257","11,845",22,538,390,148
AEM,Agnico Eagle Mines Ltd,"4,730","7,052","11,782",22,536,215,321
FDC,First Data Corp,"9,305","2,410","11,715",22,533,423,110
CME,CME Group Inc,"7,137","4,574","11,711",22,532,324,208
TXMD,TherapeuticsMD Inc,"7,956","3,733","11,689",22,531,362,170
AMTD,TD Ameritrade Holding Corp,"8,245","3,434","11,679",22,531,375,156
SU,Suncor Energy Inc,"8,961","2,696","11,657",22,530,407,123
ON,ON Semiconductor Corp,"10,634",957,"11,591",22,527,483,44
HBI,Hanesbrands Inc,"7,813","3,778","11,591",22,527,355,172
SGMO,Sangamo Therapeutics Inc,"6,988","4,596","11,584",22,527,318,209
NTRS,Northern Trust Corp,"9,246","2,264","11,510",22,523,420,103
OHI,Omega Healthcare Investors Inc,"3,979","7,492","11,471",22,521,181,341
ALK,Alaska Air Group Inc,"7,049","4,380","11,429",22,520,320,199
TSN,Tyson Foods Inc,"7,942","3,478","11,420",22,519,361,158
MON,Monsanto Co,"7,543","3,797","11,340",22,515,343,173
KMB,Kimberly-Clark Corp,"4,987","6,245","11,232",22,511,227,284
MCK,McKesson Corp,"3,592","7,565","11,157",22,507,163,344
NAT,Nordic American Tankers Ltd,"1,553","9,588","11,141",22,506,71,436
CBOE,Cboe Global Markets Inc,"7,607","3,525","11,132",22,506,346,160
ICE,Intercontinental Exchange Inc,"10,123",945,"11,068",22,503,460,43
YUMC,Yum China Holdings Inc,"7,994","3,074","11,068",22,503,363,140
FLXN,Flexion Therapeutics Inc,"7,323","3,737","11,060",22,503,333,170
SINA,SINA Corp/China,"6,576","4,476","11,052",22,502,299,203
VIPS,Vipshop Holdings Ltd,"4,529","6,431","10,960",22,498,206,292
SAVE,Spirit Airlines Inc,"5,202","5,697","10,899",22,495,236,259
BBBY,Bed Bath & Beyond Inc,"5,857","4,996","10,853",22,493,266,227
ZGNX,Zogenix Inc,"6,602","3,967","10,569",22,480,300,180
KGC,Kinross Gold Corp,"9,280","1,228","10,508",22,478,422,56
PLUG,Plug Power Inc,"8,356","2,137","10,493",22,477,380,97
PXD,Pioneer Natural Resources Co,"6,273","4,063","10,336",22,470,285,185
HCA,HCA Healthcare Inc,"2,865","7,382","10,247",22,466,130,336
CHKP,Check Point Software Technologies Ltd,"4,013","6,228","10,241",22,466,182,283
KSU,Kansas City Southern,"4,936","5,300","10,236",22,465,224,241
KBH,KB Home,"6,484","3,566","10,050",22,457,295,162
WDAY,Workday Inc,"5,664","4,363","10,027",22,456,257,198
TOL,Toll Brothers Inc,"8,448","1,531","9,979",22,454,384,70
ESV,Ensco PLC,"5,728","4,201","9,929",22,451,260,191
ECA,Encana Corp,"6,320","3,601","9,921",22,451,287,164
MELI,MercadoLibre Inc,"3,770","6,148","9,918",22,451,171,279
OKE,ONEOK Inc,"5,210","4,684","9,894",22,450,237,213
HCLP,Hi-Crush Partners LP,"8,519","1,362","9,881",22,449,387,62
EXAS,Exact Sciences Corp,"5,659","4,109","9,768",22,444,257,187
SPG,Simon Property Group Inc,"4,271","5,482","9,753",22,443,194,249
DKS,Dick's Sporting Goods Inc,"4,222","5,479","9,701",22,441,192,249
NRG,NRG Energy Inc,"7,632","2,028","9,660",22,439,347,92
IGT,International Game Technology PLC,"8,958",691,"9,649",22,439,407,31
GD,General Dynamics Corp,"6,468","3,167","9,635",22,438,294,144
AXDX,Accelerate Diagnostics Inc,"4,313","5,313","9,626",22,438,196,242
NOV,National Oilwell Varco Inc,"3,541","6,076","9,617",22,437,161,276
NTAP,NetApp Inc,"7,270","2,337","9,607",22,437,330,106
MZOR,Mazor Robotics Ltd,"4,796","4,799","9,595",22,436,218,218
CRZO,Carrizo Oil & Gas Inc,"8,580",970,"9,550",22,434,390,44
PAA,Plains All American Pipeline LP,"6,651","2,850","9,501",22,432,302,130
FTNT,Fortinet Inc,"4,830","4,668","9,498",22,432,220,212
TTD,Trade Desk Inc/The,"6,283","3,190","9,473",22,431,286,145
NOC,Northrop Grumman Corp,"5,388","4,071","9,459",22,430,245,185
TSM,Taiwan Semiconductor Manufacturing Co Ltd,"5,893","3,484","9,377",22,426,268,158
HIIQ,Health Insurance Innovations Inc,"5,877","3,486","9,363",22,426,267,158
IP,International Paper Co,"7,457","1,901","9,358",22,425,339,86
FFIV,F5 Networks Inc,"3,657","5,700","9,357",22,425,166,259
ABC,AmerisourceBergen Corp,"2,913","6,381","9,294",22,422,132,290
RIO,Rio Tinto PLC,"5,000","4,289","9,289",22,422,227,195
NSC,Norfolk Southern Corp,"5,720","3,472","9,192",22,418,260,158
IPG,Interpublic Group of Cos Inc/The,"3,547","5,619","9,166",22,417,161,255
TIF,Tiffany & Co,"7,080","1,921","9,001",22,409,322,87
RDC,Rowan Cos Plc,"8,344",623,"8,967",22,408,379,28
FTI,TechnipFMC PLC,"7,608","1,322","8,930",20,447,380,66
YNDX,Yandex NV,"5,028","3,897","8,925",22,406,229,177
CRUS,Cirrus Logic Inc,"6,011","2,910","8,921",22,406,273,132
ILMN,Illumina Inc,"4,109","4,785","8,894",22,404,187,218
LYB,LyondellBasell Industries NV,"4,600","4,251","8,851",22,402,209,193
FNSR,Finisar Corp,"5,496","3,351","8,847",22,402,250,152
YUM,Yum! Brands Inc,"4,014","4,771","8,785",22,399,182,217
EXPR,Express Inc,"3,570","5,190","8,760",22,398,162,236
EROS,Eros International PLC,"5,323","3,431","8,754",22,398,242,156
MNST,Monster Beverage Corp,"4,962","3,786","8,748",22,398,226,172
ADI,Analog Devices Inc,"6,550","2,187","8,737",22,397,298,99
CCI,Crown Castle International Corp,"6,239","2,496","8,735",22,397,284,113
SIRI,Sirius XM Holdings Inc,"5,716","3,008","8,724",22,397,260,137
BYD,Boyd Gaming Corp,"4,551","4,165","8,716",22,396,207,189
SPWR,SunPower Corp,"5,553","3,156","8,709",22,396,252,143
CYH,Community Health Systems Inc,"1,774","6,925","8,699",22,395,81,315
COH,Tapestry Inc,"3,678","5,010","8,688",22,395,167,228
SPPI,Spectrum Pharmaceuticals Inc,"3,132","5,546","8,678",22,394,142,252
EQT,EQT Corp,"5,462","3,161","8,623",22,392,248,144
ITUB,Itau Unibanco Holding SA,"3,301","5,321","8,622",22,392,150,242
CMA,Comerica Inc,"2,521","6,088","8,609",22,391,115,277
EDU,New Oriental Education & Technology Group Inc,"5,165","3,436","8,601",22,391,235,156
GIMO,Gigamon Inc,"1,557","7,017","8,574",22,390,71,319
DVAX,Dynavax Technologies Corp,"5,906","2,608","8,514",22,387,268,119
RENN,Renren Inc,"8,037",470,"8,507",22,387,365,21
USG,USG Corp,"5,626","2,870","8,496",22,386,256,130
AMT,American Tower Corp,"4,073","4,375","8,448",22,384,185,199
TJX,TJX Cos Inc/The,"3,229","5,212","8,441",22,384,147,237
VOD,Vodafone Group PLC,"6,376","2,045","8,421",22,383,290,93
WRK,WestRock Co,"5,532","2,888","8,420",22,383,251,131
ADM,Archer-Daniels-Midland Co,"4,425","3,970","8,395",22,382,201,180
HL,Hecla Mining Co,"6,090","2,243","8,333",22,379,277,102
AZN,AstraZeneca PLC,"6,145","2,166","8,311",22,378,279,98
ABEO,Abeona Therapeutics Inc,"6,589","1,715","8,304",22,377,300,78
CC,Chemours Co/The,"4,725","3,569","8,294",22,377,215,162
GRUB,GrubHub Inc,"4,865","3,425","8,290",22,377,221,156
ETFC,E*TRADE Financial Corp,"5,095","3,185","8,280",22,376,232,145
GSK,GlaxoSmithKline PLC,"3,930","4,313","8,243",22,375,179,196
IMMU,Immunomedics Inc,"4,436","3,771","8,207",22,373,202,171
ALL,Allstate Corp/The,"4,438","3,768","8,206",22,373,202,171
LSXMA,Liberty Media Corp-Liberty SiriusXM,"8,148",44,"8,192",22,372,370,2
CRTO,Criteo SA,"2,484","5,682","8,166",22,371,113,258
PSX,Phillips 66,"5,344","2,807","8,151",22,371,243,128
OPK,OPKO Health Inc,"4,365","3,768","8,133",22,370,198,171
LEN,Lennar Corp,"4,670","3,456","8,126",22,369,212,157
MNK,Mallinckrodt PLC,"4,076","4,047","8,123",22,369,185,184
SCSS,Sleep Number Corp,"4,543","3,572","8,115",22,369,207,162
ATI,Allegheny Technologies Inc,"3,328","4,780","8,108",22,369,151,217
CLVS,Clovis Oncology Inc,"5,963","2,120","8,083",22,367,271,96
IVZ,Invesco Ltd,"7,578",428,"8,006",22,364,344,19
SPLK,Splunk Inc,"5,972","1,992","7,964",22,362,271,91
AZO,AutoZone Inc,"4,217","3,730","7,947",22,361,192,170
CMCM,Cheetah Mobile Inc,"1,605","6,332","7,937",22,361,73,288
CPB,Campbell Soup Co,"2,842","5,061","7,903",22,359,129,230
PTC,PTC Inc,"5,189","2,681","7,870",22,358,236,122
MTZ,MasTec Inc,"2,122","5,740","7,862",22,357,96,261
CX,Cemex SAB de CV,"3,615","4,226","7,841",22,356,164,192
OAS,Oasis Petroleum Inc,"6,069","1,769","7,838",22,356,276,80
HSBC,HSBC Holdings PLC,"4,574","3,240","7,814",22,355,208,147
GNC,GNC Holdings Inc,"3,470","4,323","7,793",22,354,158,197
KORS,Michael Kors Holdings Ltd,"4,138","3,653","7,791",22,354,188,166
NCLH,Norwegian Cruise Line Holdings Ltd,"3,912","3,877","7,789",22,354,178,176
URBN,Urban Outfitters Inc,"5,492","2,285","7,777",22,354,250,104
GNTX,Gentex Corp,757,"7,014","7,771",22,353,34,319
BSX,Boston Scientific Corp,"3,371","4,390","7,761",22,353,153,200
XRF,China Rapid Finance Ltd,"5,809","1,938","7,747",22,352,264,88
TRV,Travelers Cos Inc/The,"5,494","2,240","7,734",22,352,250,102
BHGE,Baker Hughes a GE Co,"3,921","3,808","7,729",22,351,178,173
NEE,NextEra Energy Inc,"4,256","3,452","7,708",22,350,193,157
BTI,British American Tobacco PLC,"6,970",717,"7,687",22,349,317,33
BHP,BHP Billiton Ltd,"5,338","2,290","7,628",22,347,243,104
MLCO,Melco Resorts & Entertainment Ltd,"6,771",823,"7,594",22,345,308,37
ORLY,O'Reilly Automotive Inc,"4,136","3,446","7,582",22,345,188,157
QRVO,Qorvo Inc,"6,215","1,363","7,578",22,344,283,62
ZIOP,ZIOPHARM Oncology Inc,"6,265","1,234","7,499",22,341,285,56
EXC,Exelon Corp,"6,249","1,248","7,497",22,341,284,57
DISCA,Discovery Communications Inc,"3,251","4,231","7,482",22,340,148,192
DLTR,Dollar Tree Inc,"3,875","3,575","7,450",22,339,176,163
DHR,Danaher Corp,"4,210","3,238","7,448",22,339,191,147
RL,Ralph Lauren Corp,"2,859","4,576","7,435",22,338,130,208
SFLY,Shutterfly Inc,"4,623","2,796","7,419",22,337,210,127
NOW,ServiceNow Inc,"3,698","3,712","7,410",22,337,168,169
D,Dominion Energy Inc,"5,771","1,586","7,357",22,334,262,72
WEN,Wendy's Co/The,"7,128",221,"7,349",22,334,324,10
GLNG,Golar LNG Ltd,"5,868","1,462","7,330",22,333,267,66
PRU,Prudential Financial Inc,"5,994","1,320","7,314",22,332,272,60
CYOU,Changyou.com Ltd,"5,507","1,761","7,268",22,330,250,80
GOGO,Gogo Inc,"4,727","2,536","7,263",22,330,215,115
MRVL,Marvell Technology Group Ltd,"3,770","3,435","7,205",22,328,171,156
ICON,Iconix Brand Group Inc,"1,286","5,883","7,169",22,326,58,267
TXT,Textron Inc,"5,883","1,240","7,123",22,324,267,56
BAX,Baxter International Inc,"4,269","2,845","7,114",22,323,194,129
UCTT,Ultra Clean Holdings Inc,"5,254","1,821","7,075",22,322,239,83
MMP,Magellan Midstream Partners LP,"1,685","5,385","7,070",22,321,77,245
AERI,Aerie Pharmaceuticals Inc,"5,266","1,741","7,007",22,319,239,79
PII,Polaris Industries Inc,"2,743","4,245","6,988",22,318,125,193
KMX,CarMax Inc,"4,382","2,589","6,971",22,317,199,118
BMRN,BioMarin Pharmaceutical Inc,"2,986","3,950","6,936",22,315,136,180
JACK,Jack in the Box Inc,"5,484","1,342","6,826",22,310,249,61
GRMN,Garmin Ltd,"4,980","1,835","6,815",22,310,226,83
RACE,Ferrari NV,"4,823","1,991","6,814",22,310,219,91
BBT,BB&T Corp,"4,248","2,565","6,813",22,310,193,117
KERX,Keryx Biopharmaceuticals Inc,"4,888","1,910","6,798",22,309,222,87
CLR,Continental Resources Inc/OK,"4,871","1,905","6,776",22,308,221,87
DVA,DaVita Inc,"3,905","2,867","6,772",22,308,178,130
APRN,Blue Apron Holdings Inc,"2,775","3,984","6,759",22,307,126,181
ERIC,Telefonaktiebolaget LM Ericsson,"5,135","1,523","6,658",22,303,233,69
SIG,Signet Jewelers Ltd,"1,168","5,490","6,658",22,303,53,250
KL,Kirkland Lake Gold Ltd,"4,345","2,307","6,652",22,302,198,105
SSYS,Stratasys Ltd,"3,890","2,751","6,641",22,302,177,125
DECK,Deckers Outdoor Corp,"2,924","3,688","6,612",22,301,133,168
WM,Waste Management Inc,"3,298","3,308","6,606",22,300,150,150
APO,Apollo Global Management LLC,"1,978","4,623","6,601",22,300,90,210
IONS,Ionis Pharmaceuticals Inc,"3,857","2,687","6,544",22,297,175,122
ANF,Abercrombie & Fitch Co,"3,513","3,014","6,527",22,297,160,137
BRCD,Brocade Communications Systems Inc,"2,861","3,645","6,506",22,296,130,166
EL,Estee Lauder Cos Inc/The,"5,449","1,054","6,503",22,296,248,48
SVU,SUPERVALU Inc,"4,897","1,576","6,473",22,294,223,72
ANDV,Andeavor,"3,806","2,651","6,457",22,294,173,121
IBKR,Interactive Brokers Group Inc,"4,795","1,642","6,437",22,293,218,75
HIG,Hartford Financial Services Group Inc/The,"3,667","2,763","6,430",22,292,167,126
ITW,Illinois Tool Works Inc,"2,063","4,344","6,407",22,291,94,197
DNKN,Dunkin' Brands Group Inc,"5,150","1,255","6,405",22,291,234,57
SHPG,Shire PLC,"2,496","3,907","6,403",22,291,113,178
ALNY,Alnylam Pharmaceuticals Inc,"3,183","3,197","6,380",22,290,145,145
PNC,PNC Financial Services Group Inc/The,"4,272","2,064","6,336",22,288,194,94
SPB,Spectrum Brands Holdings Inc,"5,285","1,046","6,331",22,288,240,48
TRN,Trinity Industries Inc,"5,109","1,197","6,306",22,287,232,54
HUM,Humana Inc,"2,372","3,920","6,292",22,286,108,178
ZTO,ZTO Express Cayman Inc,"5,824",460,"6,284",22,286,265,21
PGR,Progressive Corp/The,687,"5,569","6,256",22,284,31,253
HFC,HollyFrontier Corp,"4,130","2,124","6,254",22,284,188,97
LCI,Lannett Co Inc,"3,839","2,413","6,252",22,284,175,110
VRTX,Vertex Pharmaceuticals Inc,"3,773","2,465","6,238",22,284,172,112
WY,Weyerhaeuser Co,"5,645",586,"6,231",22,283,257,27
HOS,Hornbeck Offshore Services Inc,"2,902","3,323","6,225",22,283,132,151
AGO,Assured Guaranty Ltd,"3,550","2,609","6,159",22,280,161,119
O,Realty Income Corp,"1,885","4,265","6,150",22,280,86,194
HDS,HD Supply Holdings Inc,"5,157",992,"6,149",22,280,234,45
UEPS,Net 1 UEPS Technologies Inc,"4,060","2,062","6,122",22,278,185,94
IBN,ICICI Bank Ltd,"4,010","2,087","6,097",22,277,182,95
ANTM,Anthem Inc,"2,306","3,787","6,093",22,277,105,172
IMGN,ImmunoGen Inc,"3,654","2,427","6,081",22,276,166,110
MAS,Masco Corp,"3,527","2,540","6,067",22,276,160,115
IR,Ingersoll-Rand PLC,"4,575","1,455","6,030",22,274,208,66
CAKE,Cheesecake Factory Inc/The,"3,565","2,452","6,017",22,274,162,111
TROX,Tronox Ltd,"5,229",777,"6,006",22,273,238,35
SYK,Stryker Corp,"2,658","3,344","6,002",22,273,121,152
ALLY,Ally Financial Inc,"4,055","1,939","5,994",22,272,184,88
BLUE,Bluebird Bio Inc,"4,171","1,772","5,943",22,270,190,81
NGD,New Gold Inc,"4,887","1,034","5,921",22,269,222,47
FOSL,Fossil Group Inc,"2,663","3,249","5,912",22,269,121,148
INCY,Incyte Corp,"3,668","2,234","5,902",22,268,167,102
CHTR,Charter Communications Inc,"3,017","2,850","5,867",22,267,137,130
WMB,Williams Cos Inc/The,"3,813","2,015","5,828",22,265,173,92
NPTN,NeoPhotonics Corp,"4,838",972,"5,810",22,264,220,44
BLK,BlackRock Inc,"2,871","2,927","5,798",22,264,131,133
THO,Thor Industries Inc,"3,982","1,787","5,769",22,262,181,81
GSAT,Globalstar Inc,"2,145","3,617","5,762",22,262,98,164
LPI,Laredo Petroleum Inc,"5,432",307,"5,739",22,261,247,14
MXIM,Maxim Integrated Products Inc,"5,027",711,"5,738",22,261,229,32
ACAD,ACADIA Pharmaceuticals Inc,"3,548","2,185","5,733",22,261,161,99
GNW,Genworth Financial Inc,"4,697","1,035","5,732",22,261,214,47
AMC,AMC Entertainment Holdings Inc,"2,480","3,242","5,722",22,260,113,147
STI,SunTrust Banks Inc,"4,649","1,004","5,653",22,257,211,46
TMO,Thermo Fisher Scientific Inc,"2,064","3,588","5,652",22,257,94,163
ILG,ILG Inc,"3,358","2,280","5,638",22,256,153,104
PE,Parsley Energy Inc,"3,567","2,022","5,589",22,254,162,92
UBNT,Ubiquiti Networks Inc,"2,138","3,426","5,564",22,253,97,156
NDAQ,Nasdaq Inc,529,"5,026","5,555",22,253,24,228
ZION,Zions Bancorporation,"4,569",974,"5,543",22,252,208,44
FCEL,FuelCell Energy Inc,"5,130",360,"5,490",22,250,233,16
CDE,Coeur Mining Inc,"4,220","1,251","5,471",22,249,192,57
ZNGA,Zynga Inc,"3,711","1,733","5,444",22,247,169,79
CRC,California Resources Corp,"4,548",895,"5,443",22,247,207,41
HRB,H&R Block Inc,606,"4,830","5,436",22,247,28,220
NLNK,NewLink Genetics Corp,"3,956","1,477","5,433",22,247,180,67
SFM,Sprouts Farmers Market Inc,"4,304","1,110","5,414",22,246,196,50
VEEV,Veeva Systems Inc,"4,272","1,107","5,379",22,245,194,50
STLD,Steel Dynamics Inc,"3,407","1,971","5,378",22,244,155,90
SODA,SodaStream International Ltd,"3,014","2,356","5,370",22,244,137,107
SQM,Sociedad Quimica y Minera de Chile SA,"3,971","1,385","5,356",22,243,181,63
CLX,Clorox Co/The,"1,807","3,476","5,283",22,240,82,158
CTAS,Cintas Corp,"4,976",289,"5,265",22,239,226,13
CVNA,Carvana Co,"2,094","3,123","5,217",22,237,95,142
TAP,Molson Coors Brewing Co,"2,858","2,345","5,203",22,237,130,107
ODFL,Old Dominion Freight Line Inc,"5,118",69,"5,187",22,236,233,3
DATA,Tableau Software Inc,"3,290","1,883","5,173",22,235,150,86
BGC,General Cable Corp,"4,228",939,"5,167",22,235,192,43
OMER,Omeros Corp,"3,126","2,040","5,166",22,235,142,93
NCR,NCR Corp,"2,367","2,791","5,158",22,234,108,127
POT,Potash Corp of Saskatchewan Inc,"3,553","1,579","5,132",22,233,162,72
NAVI,Navient Corp,"2,400","2,688","5,088",22,231,109,122
JBHT,JB Hunt Transport Services Inc,"2,669","2,410","5,079",22,231,121,110
FITB,Fifth Third Bancorp,"3,530","1,546","5,076",22,231,160,70
VFC,VF Corp,"3,210","1,861","5,071",22,231,146,85
BOFI,BofI Holding Inc,"2,579","2,490","5,069",22,230,117,113
OMC,Omnicom Group Inc,"2,052","3,001","5,053",22,230,93,136
WU,Western Union Co/The,"1,188","3,860","5,048",22,229,54,175
WSM,Williams-Sonoma Inc,"3,031","2,007","5,038",22,229,138,91
SNE,Sony Corp,"4,244",784,"5,028",22,229,193,36
MCHP,Microchip Technology Inc,"4,016","1,002","5,018",22,228,183,46
CIE,Cobalt International Energy Inc,"4,842",165,"5,007",22,228,220,8
SYNA,Synaptics Inc,"1,980","3,027","5,007",22,228,90,138
FE,FirstEnergy Corp,"4,279",706,"4,985",22,227,195,32
AOBC,American Outdoor Brands Corp,"2,629","2,351","4,980",22,226,120,107
BUFF,Blue Buffalo Pet Products Inc,"1,017","3,954","4,971",22,226,46,180
FIZZ,National Beverage Corp,"2,512","2,427","4,939",22,225,114,110
DDS,Dillard's Inc,"2,750","2,175","4,925",22,224,125,99
HBAN,Huntington Bancshares Inc/OH,"3,581","1,293","4,874",22,222,163,59
SBLK,Star Bulk Carriers Corp,"1,526","3,345","4,871",22,221,69,152
PENN,Penn National Gaming Inc,778,"4,092","4,870",22,221,35,186
DUK,Duke Energy Corp,"4,150",715,"4,865",22,221,189,33
BC,Brunswick Corp/DE,"4,291",570,"4,861",22,221,195,26
CYBR,CyberArk Software Ltd,"2,271","2,582","4,853",22,221,103,117
SAN,Banco Santander SA,"2,689","2,153","4,842",22,220,122,98
TRUE,TrueCar Inc,"4,142",697,"4,839",22,220,188,32
XPO,XPO Logistics Inc,"3,881",956,"4,837",22,220,176,43
CAVM,Cavium Inc,"4,091",738,"4,829",22,220,186,34
GPK,Graphic Packaging Holding Co,"4,446",367,"4,813",22,219,202,17
DXC,DXC Technology Co,"1,656","3,155","4,811",22,219,75,143
ZBH,Zimmer Biomet Holdings Inc,"4,015",791,"4,806",22,218,183,36
HOLX,Hologic Inc,480,"4,297","4,777",22,217,22,195
RDFN,Redfin Corp,"3,117","1,653","4,770",22,217,142,75
ACIA,Acacia Communications Inc,"2,012","2,744","4,756",22,216,91,125
SNA,Snap-on Inc,716,"4,033","4,749",22,216,33,183
WATT,Energous Corp,"2,788","1,957","4,745",22,216,127,89
ING,ING Groep NV,"4,452",283,"4,735",22,215,202,13
ECYT,Endocyte Inc,"2,431","2,275","4,706",22,214,111,103
CARS,Cars.com Inc,"3,325","1,380","4,705",22,214,151,63
AVEO,AVEO Pharmaceuticals Inc,"3,918",784,"4,702",22,214,178,36
KLAC,KLA-Tencor Corp,"4,020",678,"4,698",22,214,183,31
CUDA,Barracuda Networks Inc,"1,954","2,739","4,693",22,213,89,125
FCAU,Fiat Chrysler Automobiles NV,"3,141","1,534","4,675",22,213,143,70
SWK,Stanley Black & Decker Inc,"2,234","2,437","4,671",22,212,102,111
ANET,Arista Networks Inc,"2,351","2,300","4,651",22,211,107,105
ZTS,Zoetis Inc,"3,478","1,166","4,644",22,211,158,53
EGN,Energen Corp,"4,062",571,"4,633",22,211,185,26
PF,Pinnacle Foods Inc,"3,816",812,"4,628",22,210,173,37
WGO,Winnebago Industries Inc,"3,119","1,504","4,623",22,210,142,68
BCS,Barclays PLC,"2,742","1,862","4,604",22,209,125,85
BG,Bunge Ltd,"2,524","2,057","4,581",22,208,115,94
AGEN,Agenus Inc,"3,913",664,"4,577",22,208,178,30
PX,Praxair Inc,"2,121","2,421","4,542",22,206,96,110
RGC,Regal Entertainment Group,"3,307","1,220","4,527",22,206,150,55
ASML,ASML Holding NV,"2,322","2,192","4,514",22,205,106,100
XON,Intrexon Corp,"3,166","1,341","4,507",22,205,144,61
KTOS,Kratos Defense & Security Solutions Inc,"2,610","1,890","4,500",22,205,119,86
SHAK,Shake Shack Inc,"3,382","1,110","4,492",22,204,154,50
TLRD,Tailored Brands Inc,763,"3,710","4,473",22,203,35,169
AAP,Advance Auto Parts Inc,"2,291","2,178","4,469",22,203,104,99
CSIQ,Canadian Solar Inc,"2,196","2,247","4,443",22,202,100,102
DOV,Dover Corp,"3,726",706,"4,432",22,201,169,32
NLY,Annaly Capital Management Inc,"1,755","2,652","4,407",22,200,80,121
BSM,Black Stone Minerals LP,"4,164",240,"4,404",22,200,189,11
ETSY,Etsy Inc,"3,810",592,"4,402",22,200,173,27
FRAN,Francesca's Holdings Corp,418,"3,975","4,393",22,200,19,181
NXST,Nexstar Media Group Inc,"3,507",885,"4,392",22,200,159,40
PETS,PetMed Express Inc,"2,394","1,992","4,386",22,199,109,91
TRGP,Targa Resources Corp,"3,861",519,"4,380",22,199,176,24
AUPH,Aurinia Pharmaceuticals Inc,"3,912",462,"4,374",22,199,178,21
EDIT,Editas Medicine Inc,"3,090","1,284","4,374",22,199,140,58
HLT,Hilton Worldwide Holdings Inc,"3,602",769,"4,371",22,199,164,35
FOX,Twenty-First Century Fox Inc,491,"3,857","4,348",22,198,22,175
CLDR,Cloudera Inc,"2,693","1,613","4,306",22,196,122,73
ARRY,Array BioPharma Inc,"3,065","1,226","4,291",22,195,139,56
GDDY,GoDaddy Inc,"3,347",931,"4,278",22,194,152,42
VMC,Vulcan Materials Co,"2,521","1,730","4,251",22,193,115,79
HAIN,Hain Celestial Group Inc/The,"3,030","1,209","4,239",22,193,138,55
ATHN,athenahealth Inc,"2,015","2,209","4,224",22,192,92,100
LSI,Life Storage Inc,158,"4,061","4,219",22,192,7,185
NSM,Nationstar Mortgage Holdings Inc,"4,131",87,"4,218",22,192,188,4
SDRL,Seadrill Ltd,"2,442","1,768","4,210",22,191,111,80
HA,Hawaiian Holdings Inc,"2,471","1,736","4,207",22,191,112,79
WPZ,Williams Partners LP,"3,897",285,"4,182",22,190,177,13
WPX,WPX Energy Inc,"3,652",523,"4,175",22,190,166,24
TTM,Tata Motors Ltd,"1,952","2,221","4,173",22,190,89,101
NG,Novagold Resources Inc,"3,963",205,"4,168",22,189,180,9
NVS,Novartis AG,"3,283",836,"4,119",22,187,149,38
PRGO,Perrigo Co PLC,"3,280",839,"4,119",22,187,149,38
SOHU,Sohu.com Inc,"3,548",570,"4,118",22,187,161,26
AXTA,Axalta Coating Systems Ltd,"2,309","1,792","4,101",22,186,105,81
TEAM,Atlassian Corp PLC,"3,329",766,"4,095",22,186,151,35
GWPH,GW Pharmaceuticals PLC,"2,334","1,742","4,076",22,185,106,79
AFL,Aflac Inc,"2,994","1,043","4,037",22,184,136,47
PCRX,Pacira Pharmaceuticals Inc/DE,"1,779","2,258","4,037",22,184,81,103
PSEC,Prospect Capital Corp,"2,553","1,474","4,027",22,183,116,67
SGMS,Scientific Games Corp,"1,328","2,689","4,017",22,183,60,122
RHI,Robert Half International Inc,617,"3,399","4,016",22,183,28,155
GPN,Global Payments Inc,"2,052","1,955","4,007",22,182,93,89
AGNC,AGNC Investment Corp,"2,090","1,916","4,006",22,182,95,87
PBYI,Puma Biotechnology Inc,"3,336",664,"4,000",22,182,152,30
QGEN,QIAGEN NV,"2,925","1,049","3,974",22,181,133,48
RLGY,Realogy Holdings Corp,"3,744",219,"3,963",22,180,170,10
ZN,Zion Oil & Gas Inc,"2,793","1,169","3,962",22,180,127,53
TS,Tenaris SA,"3,443",490,"3,933",22,179,157,22
INTU,Intuit Inc,"3,269",659,"3,928",22,179,149,30
AME,AMETEK Inc,158,"3,760","3,918",22,178,7,171
CLB,Core Laboratories NV,"3,097",820,"3,917",22,178,141,37
BPOP,Popular Inc,"1,971","1,913","3,884",22,177,90,87
ACTG,Acacia Research Corp,"2,398","1,447","3,845",22,175,109,66
KITE,Kite Pharma Inc,728,"3,096","3,824",22,174,33,141
PBF,PBF Energy Inc,"3,184",613,"3,797",22,173,145,28
NUS,Nu Skin Enterprises Inc,"1,499","2,297","3,796",22,173,68,104
MDCO,Medicines Co/The,"1,611","2,149","3,760",22,171,73,98
HSY,Hershey Co/The,"2,014","1,745","3,759",22,171,92,79
TGP,Teekay LNG Partners LP,745,"3,014","3,759",22,171,34,137
SLM,SLM Corp,"3,421",317,"3,738",22,170,156,14
OMEX,Odyssey Marine Exploration Inc,"2,312","1,421","3,733",22,170,105,65
DGX,Quest Diagnostics Inc,"2,808",918,"3,726",22,169,128,42
CRBP,Corbus Pharmaceuticals Holdings Inc,"3,149",563,"3,712",22,169,143,26
VCEL,Vericel Corp,"3,623",78,"3,701",22,168,165,4
MUX,McEwen Mining Inc,"2,953",745,"3,698",22,168,134,34
TSEM,Tower Semiconductor Ltd,"3,486",196,"3,682",22,167,158,9
