Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV,,
HL,Hecla Mining Co,"10,832","2,576","13,408",22,609,492,117,,
HCLP,Hi-Crush Partners LP,"11,150","2,227","13,377",22,608,507,101,,
VIPS,Vipshop Holdings Ltd,"8,458","4,808","13,266",22,603,384,219,,
INCY,Incyte Corp,"10,076","3,149","13,225",22,601,458,143,,
RIO,Rio Tinto PLC,"6,031","7,017","13,048",22,593,274,319,,
GLNG,Golar LNG Ltd,"9,513","3,510","13,023",22,592,432,160,,
AMBA,Ambarella Inc,"9,454","3,519","12,973",22,590,430,160,,
TGNA,TEGNA Inc,"10,327","2,533","12,860",22,585,469,115,,
TXT,Textron Inc,"9,515","3,314","12,829",22,583,433,151,,
NOV,National Oilwell Varco Inc,"7,511","5,308","12,819",22,583,341,241,,
HUN,Huntsman Corp,"9,328","3,443","12,771",22,581,424,157,,
PSX,Phillips 66,"7,655","5,064","12,719",22,578,348,230,,
BK,Bank of New York Mellon Corp/The,"5,939","6,773","12,712",22,578,270,308,,
AMC,AMC Entertainment Holdings Inc,"8,415","4,276","12,691",22,577,383,194,,
SBGI,Sinclair Broadcast Group Inc,"9,409","3,236","12,645",22,575,428,147,,
ADP,Automatic Data Processing Inc,"2,526","10,095","12,621",22,574,115,459,,
TSN,Tyson Foods Inc,"4,942","7,376","12,318",22,560,225,335,,
AEO,American Eagle Outfitters Inc,"5,711","6,594","12,305",22,559,260,300,,
SGMO,Sangamo Therapeutics Inc,"6,835","5,465","12,300",22,559,311,248,,
WDAY,Workday Inc,"7,927","4,329","12,256",22,557,360,197,,
IMMU,Immunomedics Inc,"11,592",626,"12,218",22,555,527,28,,
JACK,Jack in the Box Inc,"7,114","5,038","12,152",22,552,323,229,,
ARCC,Ares Capital Corp,"10,486","1,635","12,121",22,551,477,74,,
ZIOP,ZIOPHARM Oncology Inc,"10,914","1,183","12,097",22,550,496,54,,
CCL,Carnival Corp,"5,476","6,577","12,053",22,548,249,299,,
PLUG,Plug Power Inc,"4,694","7,179","11,873",22,540,213,326,,
OLED,Universal Display Corp,"7,987","3,744","11,731",22,533,363,170,,
LITE,Lumentum Holdings Inc,"7,928","3,772","11,700",22,532,360,171,,
BTI,British American Tobacco PLC,"11,196",372,"11,568",22,526,509,17,,
MNK,Mallinckrodt PLC,"3,638","7,927","11,565",22,526,165,360,,
TOL,Toll Brothers Inc,"5,091","6,455","11,546",22,525,231,293,,
PLCE,Children's Place Inc/The,"5,582","5,944","11,526",22,524,254,270,,
ISRG,Intuitive Surgical Inc,"7,024","4,495","11,519",22,524,319,204,,
CLR,Continental Resources Inc/OK,"4,210","7,270","11,480",22,522,191,330,,
TXMD,TherapeuticsMD Inc,"8,329","3,143","11,472",22,521,379,143,,
TRVG,Trivago NV,"9,225","2,088","11,313",22,514,419,95,,
AUPH,Aurinia Pharmaceuticals Inc,"8,913","2,327","11,240",22,511,405,106,,
CHTR,Charter Communications Inc,"5,154","6,074","11,228",22,510,234,276,,
APO,Apollo Global Management LLC,"10,447",747,"11,194",22,509,475,34,,
ROST,Ross Stores Inc,"3,270","7,910","11,180",22,508,149,360,,
DFS,Discover Financial Services,"6,802","4,259","11,061",22,503,309,194,,
YY,YY Inc,"7,789","3,225","11,014",22,501,354,147,,
ACIA,Acacia Communications Inc,"6,532","4,446","10,978",22,499,297,202,,
CRUS,Cirrus Logic Inc,"5,620","5,358","10,978",22,499,255,244,,
CLNE,Clean Energy Fuels Corp,"10,791",183,"10,974",22,499,491,8,,
CC,Chemours Co/The,"2,499","8,463","10,962",22,498,114,385,,
SIG,Signet Jewelers Ltd,"4,317","6,644","10,961",22,498,196,302,,
HSBC,HSBC Holdings PLC,"5,445","5,459","10,904",22,496,248,248,,
INTU,Intuit Inc,"5,936","4,963","10,899",22,495,270,226,,
SUN,Sunoco LP,"9,344","1,443","10,787",22,490,425,66,,
KITE,Kite Pharma Inc,"6,420","4,353","10,773",22,490,292,198,,
SPWR,SunPower Corp,"8,420","2,317","10,737",22,488,383,105,,
SDRL,Seadrill Ltd,"5,625","5,110","10,735",22,488,256,232,,
JBLU,JetBlue Airways Corp,"8,260","2,441","10,701",22,486,375,111,,
EXEL,Exelixis Inc,"7,560","3,130","10,690",22,486,344,142,,
SLCA,US Silica Holdings Inc,"4,443","6,188","10,631",22,483,202,281,,
PAH,Platform Specialty Products Corp,"10,436",175,"10,611",22,482,474,8,,
SBGL,Sibanye Gold Ltd,"5,582","4,993","10,575",22,481,254,227,,
TGTX,TG Therapeutics Inc,"8,623","1,939","10,562",22,480,392,88,,
ETN,Eaton Corp PLC,"7,669","2,697","10,366",22,471,349,123,,
STM,STMicroelectronics NV,"8,593","1,765","10,358",22,471,391,80,,
NBL,Noble Energy Inc,"6,031","4,285","10,316",22,469,274,195,,
PAA,Plains All American Pipeline LP,"6,409","3,817","10,226",22,465,291,174,,
Z,Zillow Group Inc,"5,391","4,806","10,197",22,464,245,218,,
STZ,Constellation Brands Inc,"5,959","4,235","10,194",22,463,271,193,,
ACAD,ACADIA Pharmaceuticals Inc,"5,642","4,509","10,151",22,461,256,205,,
DHI,DR Horton Inc,"7,580","2,495","10,075",22,458,345,113,,
ETSY,Etsy Inc,"5,096","4,977","10,073",22,458,232,226,,
WPX,WPX Energy Inc,"8,167","1,876","10,043",22,457,371,85,,
MXIM,Maxim Integrated Products Inc,"7,813","2,218","10,031",22,456,355,101,,
PPC,Pilgrim's Pride Corp,"9,399",616,"10,015",22,455,427,28,,
MLCO,Melco Resorts & Entertainment Ltd,"8,253","1,716","9,969",22,453,375,78,,
CLVS,Clovis Oncology Inc,"5,748","4,017","9,765",22,444,261,183,,
RF,Regions Financial Corp,"7,673","2,055","9,728",22,442,349,93,,
IP,International Paper Co,"6,102","3,617","9,719",22,442,277,164,,
TOT,TOTAL SA,"8,147","1,379","9,526",22,433,370,63,,
IRBT,iRobot Corp,"3,627","5,869","9,496",22,432,165,267,,
SFM,Sprouts Farmers Market Inc,"8,082","1,412","9,494",22,432,367,64,,
ECA,Encana Corp,"8,208","1,228","9,436",22,429,373,56,,
SNCR,Synchronoss Technologies Inc,"2,250","7,092","9,342",22,425,102,322,,
IONS,Ionis Pharmaceuticals Inc,"3,936","5,373","9,309",22,423,179,244,,
GGB,Gerdau SA,342,"8,949","9,291",22,422,16,407,,
NGD,New Gold Inc,"8,017","1,237","9,254",22,421,364,56,,
DD,EI du Pont de Nemours & Co,"4,935","4,200","9,135",22,415,224,191,,
NCLH,Norwegian Cruise Line Holdings Ltd,"3,178","5,956","9,134",22,415,144,271,,
ALLY,Ally Financial Inc,"2,882","6,225","9,107",22,414,131,283,,
AAP,Advance Auto Parts Inc,"4,754","4,332","9,086",22,413,216,197,,
ADM,Archer-Daniels-Midland Co,"4,332","4,743","9,075",22,413,197,216,,
HBI,Hanesbrands Inc,"4,539","4,498","9,037",22,411,206,204,,
NUAN,Nuance Communications Inc,"5,856","3,116","8,972",22,408,266,142,,
PVH,PVH Corp,"3,602","5,330","8,932",22,406,164,242,,
FFIV,F5 Networks Inc,"1,710","7,201","8,911",22,405,78,327,,
EMR,Emerson Electric Co,"4,690","4,217","8,907",22,405,213,192,,
NLSN,Nielsen Holdings PLC,"1,780","7,126","8,906",22,405,81,324,,
AXL,American Axle & Manufacturing Holdings Inc,428,"8,467","8,895",22,404,19,385,,
IDTI,Integrated Device Technology Inc,"8,328",562,"8,890",22,404,379,26,,
TIME,Time Inc,"7,623","1,242","8,865",22,403,347,56,,
SM,SM Energy Co,"3,370","5,488","8,858",22,403,153,249,,
PIR,Pier 1 Imports Inc,"2,416","6,425","8,841",22,402,110,292,,
RHT,Red Hat Inc,"4,625","4,089","8,714",22,396,210,186,,
WU,Western Union Co/The,807,"7,770","8,577",22,390,37,353,,
HOG,Harley-Davidson Inc,"2,691","5,874","8,565",22,389,122,267,,
AGO,Assured Guaranty Ltd,"1,246","7,286","8,532",22,388,57,331,,
JCI,Johnson Controls International plc,"4,256","4,232","8,488",22,386,193,192,,
DY,Dycom Industries Inc,"6,494","1,992","8,486",22,386,295,91,,
FCAU,Fiat Chrysler Automobiles NV,"2,353","6,111","8,464",22,385,107,278,,
LJPC,La Jolla Pharmaceutical Co,"1,692","6,635","8,327",22,379,77,302,,
CYTR,CytRx Corp,"7,981",311,"8,292",22,377,363,14,,
GRMN,Garmin Ltd,"4,469","3,798","8,267",22,376,203,173,,
PI,Impinj Inc,"5,743","2,490","8,233",22,374,261,113,,
ATW,Atwood Oceanics Inc,"3,225","5,003","8,228",22,374,147,227,,
AEM,Agnico Eagle Mines Ltd,"5,253","2,969","8,222",22,374,239,135,,
LYB,LyondellBasell Industries NV,"5,302","2,880","8,182",22,372,241,131,,
NOW,ServiceNow Inc,"1,937","6,242","8,179",22,372,88,284,,
ARNC,Arconic Inc,"6,603","1,416","8,019",22,365,300,64,,
ASNA,Ascena Retail Group Inc,"5,238","2,755","7,993",22,363,238,125,,
GNW,Genworth Financial Inc,"6,555","1,428","7,983",22,363,298,65,,
FLT,FleetCor Technologies Inc,"5,581","2,253","7,834",22,356,254,102,,
NSC,Norfolk Southern Corp,"4,299","3,507","7,806",22,355,195,159,,
XPO,XPO Logistics Inc,"6,435","1,364","7,799",22,355,293,62,,
ZTO,ZTO Express Cayman Inc,"5,469","2,326","7,795",22,354,249,106,,
BBBY,Bed Bath & Beyond Inc,"4,352","3,393","7,745",22,352,198,154,,
GD,General Dynamics Corp,"5,606","2,118","7,724",22,351,255,96,,
THC,Tenet Healthcare Corp,"5,658","2,008","7,666",22,348,257,91,,
CME,CME Group Inc,"4,937","2,683","7,620",22,346,224,122,,
DECK,Deckers Outdoor Corp,"3,425","4,145","7,570",22,344,156,188,,
LRCX,Lam Research Corp,"3,295","4,262","7,557",22,344,150,194,,
HIG,Hartford Financial Services Group Inc/The,"5,722","1,798","7,520",22,342,260,82,,
TSRO,TESARO Inc,"3,883","3,630","7,513",22,342,177,165,,
GSK,GlaxoSmithKline PLC,"5,200","2,309","7,509",22,341,236,105,,
CHS,Chico's FAS Inc,412,"7,086","7,498",22,341,19,322,,
MIC,Macquarie Infrastructure Corp,"4,012","3,313","7,325",22,333,182,151,,
TRN,Trinity Industries Inc,"5,460","1,787","7,247",22,329,248,81,,
DVA,DaVita Inc,"3,230","4,013","7,243",22,329,147,182,,
OCN,Ocwen Financial Corp,"6,060","1,180","7,240",22,329,275,54,,
ALGN,Align Technology Inc,"5,813","1,406","7,219",22,328,264,64,,
SO,Southern Co/The,"4,737","2,479","7,216",22,328,215,113,,
MCHP,Microchip Technology Inc,"4,103","3,102","7,205",22,328,187,141,,
RCII,Rent-A-Center Inc/TX,"1,404","5,790","7,194",22,327,64,263,,
SGMS,Scientific Games Corp,"3,437","3,736","7,173",22,326,156,170,,
DPZ,Domino's Pizza Inc,"3,383","3,777","7,160",22,325,154,172,,
STLD,Steel Dynamics Inc,"4,004","3,153","7,157",22,325,182,143,,
JUNO,Juno Therapeutics Inc,"4,894","2,253","7,147",22,325,222,102,,
BZUN,Baozun Inc,"5,569","1,575","7,144",22,325,253,72,,
INFO,IHS Markit Ltd,"4,126","3,003","7,129",22,324,188,137,,
TPX,Tempur Sealy International Inc,"4,062","3,064","7,126",22,324,185,139,,
GPOR,Gulfport Energy Corp,"6,304",817,"7,121",22,324,287,37,,
GNC,GNC Holdings Inc,"4,627","2,483","7,110",22,323,210,113,,
AFL,Aflac Inc,"5,963","1,112","7,075",22,322,271,51,,
NG,Novagold Resources Inc,"4,553","2,519","7,072",22,321,207,115,,
HRB,H&R Block Inc,"1,158","5,907","7,065",22,321,53,269,,
SSRI,Silver Standard Resources Inc,"1,908","5,152","7,060",22,321,87,234,,
BKD,Brookdale Senior Living Inc,"4,472","2,561","7,033",22,320,203,116,,
KRNY,Kearny Financial Corp/MD,"4,003","3,013","7,016",22,319,182,137,,
PAGP,Plains GP Holdings LP,"6,575",432,"7,007",22,319,299,20,,
ABC,AmerisourceBergen Corp,"3,846","3,154","7,000",22,318,175,143,,
XON,Intrexon Corp,"4,344","2,578","6,922",22,315,197,117,,
WHR,Whirlpool Corp,"3,765","3,137","6,902",22,314,171,143,,
BOX,Box Inc,"3,559","3,324","6,883",22,313,162,151,,
CREE,Cree Inc,"5,753","1,129","6,882",22,313,262,51,,
MTCH,Match Group Inc,"4,709","2,143","6,852",22,311,214,97,,
PRU,Prudential Financial Inc,"4,575","2,270","6,845",22,311,208,103,,
TAP,Molson Coors Brewing Co,"4,065","2,745","6,810",22,310,185,125,,
GIMO,Gigamon Inc,"3,739","3,060","6,799",22,309,170,139,,
CPN,Calpine Corp,"5,779","1,017","6,796",22,309,263,46,,
WY,Weyerhaeuser Co,"5,261","1,476","6,737",22,306,239,67,,
BG,Bunge Ltd,"3,942","2,770","6,712",22,305,179,126,,
ESV,Ensco PLC,"4,974","1,689","6,663",22,303,226,77,,
BURL,Burlington Stores Inc,"1,153","5,483","6,636",22,302,52,249,,
CRC,California Resources Corp,"3,556","3,079","6,635",22,302,162,140,,
BHP,BHP Billiton Ltd,"2,473","4,159","6,632",22,301,112,189,,
CSIQ,Canadian Solar Inc,"4,272","2,339","6,611",22,301,194,106,,
ANET,Arista Networks Inc,"2,843","3,759","6,602",22,300,129,171,,
CERN,Cerner Corp,"3,822","2,758","6,580",22,299,174,125,,
ATHN,athenahealth Inc,"4,611","1,947","6,558",22,298,210,89,,
HTA,Healthcare Trust of America Inc,809,"5,700","6,509",22,296,37,259,,
ABY,Atlantica Yield plc,"6,174",333,"6,507",22,296,281,15,,
HFC,HollyFrontier Corp,"2,820","3,675","6,495",22,295,128,167,,
IVZ,Invesco Ltd,"6,182",299,"6,481",22,295,281,14,,
PTX,Pernix Therapeutics Holdings Inc,"4,841","1,630","6,471",22,294,220,74,,
BTU,Peabody Energy Corp,"3,238","3,228","6,466",22,294,147,147,,
ETFC,E*TRADE Financial Corp,"5,046","1,415","6,461",22,294,229,64,,
GRUB,GrubHub Inc,"5,023","1,431","6,454",22,293,228,65,,
ZION,Zions Bancorporation,"3,358","3,088","6,446",22,293,153,140,,
ORLY,O'Reilly Automotive Inc,"2,817","3,612","6,429",22,292,128,164,,
MJN,Mead Johnson Nutrition Co,"4,487","1,933","6,420",22,292,204,88,,
FRED,Fred's Inc,"5,188","1,182","6,370",22,290,236,54,,
THO,Thor Industries Inc,"4,479","1,838","6,317",22,287,204,84,,
ZTS,Zoetis Inc,"3,796","2,509","6,305",22,287,173,114,,
CARA,Cara Therapeutics Inc,"4,998","1,302","6,300",22,286,227,59,,
FE,FirstEnergy Corp,"3,274","3,014","6,288",22,286,149,137,,
AERI,Aerie Pharmaceuticals Inc,"2,425","3,843","6,268",22,285,110,175,,
RCL,Royal Caribbean Cruises Ltd,"3,399","2,845","6,244",22,284,155,129,,
TLRD,Tailored Brands Inc,"2,527","3,713","6,240",22,284,115,169,,
NOC,Northrop Grumman Corp,"3,557","2,682","6,239",22,284,162,122,,
LC,LendingClub Corp,"3,755","2,474","6,229",22,283,171,112,,
KKR,KKR & Co LP,"4,747","1,365","6,112",22,278,216,62,,
GKOS,Glaukos Corp,"3,309","2,792","6,101",22,277,150,127,,
AGNC,AGNC Investment Corp,"2,883","3,186","6,069",22,276,131,145,,
VVV,Valvoline Inc,"4,382","1,680","6,062",22,276,199,76,,
O,Realty Income Corp,"2,640","3,419","6,059",22,275,120,155,,
EW,Edwards Lifesciences Corp,"3,714","2,333","6,047",22,275,169,106,,
DXCM,DexCom Inc,"1,183","4,823","6,006",22,273,54,219,,
ARRY,Array BioPharma Inc,"3,860","2,085","5,945",22,270,175,95,,
SU,Suncor Energy Inc,"4,517","1,427","5,944",22,270,205,65,,
RICE,Rice Energy Inc,"3,660","2,256","5,916",22,269,166,103,,
ACN,Accenture PLC,"3,587","2,316","5,903",22,268,163,105,,
RDUS,Radius Health Inc,"3,987","1,906","5,893",22,268,181,87,,
CAH,Cardinal Health Inc,"3,530","2,303","5,833",22,265,160,105,,
FITB,Fifth Third Bancorp,"2,233","3,564","5,797",22,264,102,162,,
WSM,Williams-Sonoma Inc,"2,091","3,699","5,790",22,263,95,168,,
NUS,Nu Skin Enterprises Inc,"1,335","4,425","5,760",22,262,61,201,,
MFIN,Medallion Financial Corp,"4,289","1,470","5,759",22,262,195,67,,
CYBR,CyberArk Software Ltd,"3,314","2,438","5,752",22,261,151,111,,
DO,Diamond Offshore Drilling Inc,"3,740","1,996","5,736",22,261,170,91,,
PX,Praxair Inc,"3,956","1,758","5,714",22,260,180,80,,
GES,Guess? Inc,"3,026","2,684","5,710",22,260,138,122,,
IBN,ICICI Bank Ltd,"4,172","1,525","5,697",22,259,190,69,,
JKS,JinkoSolar Holding Co Ltd,"3,132","2,555","5,687",22,259,142,116,,
TRCO,Tribune Media Co,"2,864","2,817","5,681",22,258,130,128,,
FOLD,Amicus Therapeutics Inc,"3,827","1,853","5,680",22,258,174,84,,
MELI,MercadoLibre Inc,"3,108","2,568","5,676",22,258,141,117,,
ETH,Ethan Allen Interiors Inc,5,"5,642","5,647",22,257,0,256,,
WIX,Wix.com Ltd,"4,462","1,176","5,638",22,256,203,53,,
INFN,Infinera Corp,"4,308","1,328","5,636",22,256,196,60,,
INVN,InvenSense Inc,"1,278","4,354","5,632",22,256,58,198,,
PEI,Pennsylvania Real Estate Investment Trust,"4,337","1,283","5,620",22,255,197,58,,
AU,AngloGold Ashanti Ltd,"1,671","3,943","5,614",22,255,76,179,,
IMAX,IMAX Corp,"4,377","1,209","5,586",22,254,199,55,,
KEY,KeyCorp,"4,055","1,527","5,582",22,254,184,69,,
DRI,Darden Restaurants Inc,"3,980","1,570","5,550",22,252,181,71,,
CAB,Cabela's Inc,"2,721","2,824","5,545",22,252,124,128,,
CCJ,Cameco Corp,"3,460","2,084","5,544",22,252,157,95,,
GERN,Geron Corp,"3,100","2,430","5,530",22,251,141,110,,
PRTK,Paratek Pharmaceuticals Inc,"4,498","1,027","5,525",22,251,204,47,,
NRZ,New Residential Investment Corp,"3,810","1,696","5,506",22,250,173,77,,
RMBS,Rambus Inc,"5,335",161,"5,496",22,250,243,7,,
SODA,SodaStream International Ltd,"2,328","3,143","5,471",22,249,106,143,,
AEP,American Electric Power Co Inc,"3,892","1,552","5,444",22,247,177,71,,
CMCM,Cheetah Mobile Inc,"4,412",988,"5,400",22,245,201,45,,
DYN,Dynegy Inc,"4,760",624,"5,384",22,245,216,28,,
PRAH,PRA Health Sciences Inc,"5,148",218,"5,366",22,244,234,10,,
KMB,Kimberly-Clark Corp,"3,875","1,470","5,345",22,243,176,67,,
VIAV,Viavi Solutions Inc,"3,217","2,107","5,324",22,242,146,96,,
NEE,NextEra Energy Inc,"3,165","2,122","5,287",22,240,144,96,,
FAST,Fastenal Co,"2,614","2,631","5,245",22,238,119,120,,
TSCO,Tractor Supply Co,"3,148","2,041","5,189",22,236,143,93,,
LSI,Life Storage Inc,502,"4,674","5,176",22,235,23,212,,
DIN,DineEquity Inc,466,"4,695","5,161",22,235,21,213,,
CZR,Caesars Entertainment Corp,"4,715",410,"5,125",22,233,214,19,,
BHI,Baker Hughes Inc,"2,582","2,523","5,105",22,232,117,115,,
NLY,Annaly Capital Management Inc,"3,026","2,054","5,080",22,231,138,93,,
KSU,Kansas City Southern,"2,615","2,447","5,062",22,230,119,111,,
TSM,Taiwan Semiconductor Manufacturing Co Ltd,"3,673","1,381","5,054",22,230,167,63,,
MACK,Merrimack Pharmaceuticals Inc,"3,135","1,900","5,035",22,229,143,86,,
PWE,Penn West Petroleum Ltd,"1,001","4,028","5,029",22,229,46,183,,
TRGP,Targa Resources Corp,"3,284","1,744","5,028",22,229,149,79,,
WATT,Energous Corp,"2,728","2,297","5,025",22,228,124,104,,
CNX,CONSOL Energy Inc,"3,278","1,738","5,016",22,228,149,79,,
CBL,CBL & Associates Properties Inc,771,"4,224","4,995",22,227,35,192,,
DF,Dean Foods Co,"4,477",472,"4,949",22,225,204,21,,
YPF,YPF SA,"3,214","1,733","4,947",22,225,146,79,,
MULE,MuleSoft Inc,"2,504","2,437","4,941",22,225,114,111,,
UNXL,Uni-Pixel Inc,"4,841",99,"4,940",22,225,220,5,,
YRD,Yirendai Ltd,"3,709","1,217","4,926",22,224,169,55,,
WR,Westar Energy Inc,"4,110",812,"4,922",22,224,187,37,,
SYY,Sysco Corp,"3,684","1,229","4,913",22,223,167,56,,
A,Agilent Technologies Inc,"3,491","1,409","4,900",22,223,159,64,,
NXST,Nexstar Media Group Inc,"3,584","1,306","4,890",22,222,163,59,,
BYD,Boyd Gaming Corp,"2,892","1,992","4,884",22,222,131,91,,
UBNT,Ubiquiti Networks Inc,"2,235","2,638","4,873",22,222,102,120,,
PRGO,Perrigo Co PLC,"3,481","1,367","4,848",22,220,158,62,,
PF,Pinnacle Foods Inc,"4,442",393,"4,835",22,220,202,18,,
PETS,PetMed Express Inc,"3,835",993,"4,828",22,219,174,45,,
CYH,Community Health Systems Inc,"2,702","2,116","4,818",22,219,123,96,,
CDE,Coeur Mining Inc,"3,886",906,"4,792",22,218,177,41,,
PAAS,Pan American Silver Corp,"2,972","1,788","4,760",22,216,135,81,,
BBT,BB&T Corp,"3,528","1,219","4,747",22,216,160,55,,
DLPH,Delphi Automotive PLC,"2,547","2,195","4,742",22,216,116,100,,
GDDY,GoDaddy Inc,"2,472","2,268","4,740",22,215,112,103,,
BITA,Bitauto Holdings Ltd,"3,053","1,681","4,734",22,215,139,76,,
CHRW,CH Robinson Worldwide Inc,"1,217","3,490","4,707",22,214,55,159,,
KBH,KB Home,"2,279","2,400","4,679",22,213,104,109,,
TER,Teradyne Inc,"4,286",387,"4,673",22,212,195,18,,
BDX,Becton Dickinson and Co,"1,871","2,777","4,648",22,211,85,126,,
CGI,Celadon Group Inc,"3,030","1,606","4,636",22,211,138,73,,
CIM,Chimera Investment Corp,"1,467","3,154","4,621",22,210,67,143,,
CTAS,Cintas Corp,"4,584",21,"4,605",22,209,208,1,,
SEAS,SeaWorld Entertainment Inc,"1,509","3,093","4,602",22,209,69,141,,
WYN,Wyndham Worldwide Corp,"3,374","1,225","4,599",22,209,153,56,,
LOGM,LogMeIn Inc,"3,288","1,303","4,591",22,209,149,59,,
DXC,DXC Technology Co,"1,840","2,720","4,560",22,207,84,124,,
FDC,First Data Corp,"1,944","2,593","4,537",22,206,88,118,,
PHM,PulteGroup Inc,"3,292","1,231","4,523",22,206,150,56,,
VSTO,Vista Outdoor Inc,676,"3,838","4,514",22,205,31,174,,
RGLD,Royal Gold Inc,"2,332","2,170","4,502",22,205,106,99,,
CAG,Conagra Brands Inc,"3,756",744,"4,500",22,205,171,34,,
PTEN,Patterson-UTI Energy Inc,868,"3,632","4,500",22,205,39,165,,
HP,Helmerich & Payne Inc,"1,829","2,645","4,474",22,203,83,120,,
PVG,Pretium Resources Inc,"3,111","1,338","4,449",22,202,141,61,,
PNC,PNC Financial Services Group Inc/The,"2,359","2,082","4,441",22,202,107,95,,
PTC,PTC Inc,"3,824",610,"4,434",22,202,174,28,,
GT,Goodyear Tire & Rubber Co/The,"1,282","3,147","4,429",22,201,58,143,,
SBAC,SBA Communications Corp,"3,576",845,"4,421",22,201,163,38,,
BBD,Banco Bradesco SA,"2,063","2,354","4,417",22,201,94,107,,
CNDT,Conduent Inc,"3,832",555,"4,387",22,199,174,25,,
DNKN,Dunkin' Brands Group Inc,"2,251","2,111","4,362",22,198,102,96,,
PTLA,Portola Pharmaceuticals Inc,"3,706",652,"4,358",22,198,168,30,,
DLR,Digital Realty Trust Inc,784,"3,564","4,348",22,198,36,162,,
ODP,Office Depot Inc,"1,807","2,538","4,345",22,198,82,115,,
CA,CA Inc,"2,659","1,682","4,341",22,197,121,76,,
SC,Santander Consumer USA Holdings Inc,"2,422","1,880","4,302",22,196,110,85,,
FTNT,Fortinet Inc,"2,686","1,607","4,293",22,195,122,73,,
YUMC,Yum China Holdings Inc,"3,614",668,"4,282",22,195,164,30,,
MON,Monsanto Co,"1,558","2,721","4,279",22,195,71,124,,
PBF,PBF Energy Inc,"2,388","1,875","4,263",22,194,109,85,,
CCI,Crown Castle International Corp,"2,666","1,552","4,218",22,192,121,71,,
HSY,Hershey Co/The,"2,964","1,224","4,188",22,190,135,56,,
KERX,Keryx Biopharmaceuticals Inc,"3,644",529,"4,173",22,190,166,24,,
APD,Air Products & Chemicals Inc,"3,497",675,"4,172",22,190,159,31,,
EROS,Eros International PLC,"3,193",975,"4,168",22,189,145,44,,
FIVE,Five Below Inc,"2,459","1,708","4,167",22,189,112,78,,
AMTD,TD Ameritrade Holding Corp,"1,140","3,022","4,162",22,189,52,137,,
MDCO,Medicines Co/The,"3,111","1,038","4,149",22,189,141,47,,
BZH,Beazer Homes USA Inc,"3,756",299,"4,055",22,184,171,14,,
XBIT,XBiotech Inc,589,"3,451","4,040",22,184,27,157,,
HBAN,Huntington Bancshares Inc/OH,"3,357",678,"4,035",22,183,153,31,,
GWW,WW Grainger Inc,"2,581","1,436","4,017",22,183,117,65,,
WETF,WisdomTree Investments Inc,"2,211","1,799","4,010",22,182,101,82,,
NKTR,Nektar Therapeutics,"3,329",666,"3,995",22,182,151,30,,
NADL,North Atlantic Drilling Ltd,"2,646","1,342","3,988",22,181,120,61,,
CS,Credit Suisse Group AG,"1,996","1,983","3,979",22,181,91,90,,
ALR,Alere Inc,"2,070","1,897","3,967",22,180,94,86,,
VHC,VirnetX Holding Corp,"2,605","1,351","3,956",22,180,118,61,,
CX,Cemex SAB de CV,"2,932","1,022","3,954",22,180,133,46,,
QEP,QEP Resources Inc,"2,110","1,831","3,941",22,179,96,83,,
CNI,Canadian National Railway Co,"3,650",290,"3,940",22,179,166,13,,
EL,Estee Lauder Cos Inc/The,"1,904","2,032","3,936",22,179,87,92,,
PENN,Penn National Gaming Inc,"3,792",119,"3,911",22,178,172,5,,
BOFI,BofI Holding Inc,"2,007","1,895","3,902",22,177,91,86,,
ST,Sensata Technologies Holding NV,"3,565",336,"3,901",22,177,162,15,,
PE,Parsley Energy Inc,"3,042",843,"3,885",22,177,138,38,,
WUBA,58.com Inc,"2,248","1,635","3,883",22,177,102,74,,
AAXN,Axon Enterprise Inc,"2,591","1,288","3,879",22,176,118,59,,
FANG,Diamondback Energy Inc,"1,967","1,902","3,869",22,176,89,86,,
BIG,Big Lots Inc,"2,285","1,569","3,854",22,175,104,71,,
CI,Cigna Corp,"2,088","1,756","3,844",22,175,95,80,,
HRL,Hormel Foods Corp,"1,073","2,699","3,772",22,171,49,123,,
WM,Waste Management Inc,"3,460",306,"3,766",22,171,157,14,,
BMRN,BioMarin Pharmaceutical Inc,"2,274","1,476","3,750",22,170,103,67,,
HCN,Welltower Inc,"2,912",830,"3,742",22,170,132,38,,
TIVO,TiVo Corp,"1,255","2,476","3,731",22,170,57,113,,
HST,Host Hotels & Resorts Inc,"1,103","2,621","3,724",22,169,50,119,,
LCI,Lannett Co Inc,"1,196","2,501","3,697",22,168,54,114,,
GCO,Genesco Inc,"3,478",208,"3,686",22,168,158,9,,
CGNX,Cognex Corp,"2,702",981,"3,683",22,167,123,45,,
NTRI,Nutrisystem Inc,767,"2,902","3,669",22,167,35,132,,
ON,ON Semiconductor Corp,"2,396","1,244","3,640",22,165,109,57,,
GWPH,GW Pharmaceuticals PLC,"2,389","1,228","3,617",22,164,109,56,,
EDIT,Editas Medicine Inc,"2,325","1,279","3,604",22,164,106,58,,
MTZ,MasTec Inc,"1,798","1,805","3,603",22,164,82,82,,
GFI,Gold Fields Ltd,"3,036",566,"3,602",22,164,138,26,,
TSEM,Tower Semiconductor Ltd,"3,113",488,"3,601",22,164,142,22,,
CNQ,Canadian Natural Resources Ltd,"1,493","2,103","3,596",22,163,68,96,,
